sample_id,pair_id,attack,model,pretrained,source_name,target_name,epsilon,alpha,steps,threshold,similarity_before,attack_index_similarity_after_attack,attack_index_accepted_after_attack,attack_index_attack_success_before_defense,accepted_before,accepted_after_attack,attack_success_before_defense,defense,defense_kind,defense_params,evaluation_basis,defense_input_similarity_after_attack,similarity_after_defense,accepted_after_defense,attack_success_after_defense,defense_success,defense_bypassed,defense_time_sec,source_file,target_enroll_file,adv_file,perturbation_file,defended_file,source_result_file,defense_result_id,schema_version,status,error_code
vf_b2db9c409315,pair_000017,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Gerhard_Schroeder,Jean_Chretien,0.01,0.001,10,0.47966246581077576,0.2069093883037567,0.681786060333252,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.681786060333252,0.27438101,false,false,true,false,,samples/0.010/vf_b2db9c409315/source/Gerhard_Schroeder_0074.jpg,samples/0.010/vf_b2db9c409315/target_enroll/Jean_Chretien_0050.jpg,samples/0.010/vf_b2db9c409315/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0074_to_Jean_Chretien_Jean_Chretien_0050_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_b2db9c409315/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0074_to_Jean_Chretien_Jean_Chretien_0050_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_4da28c5c066157072f88,1.0,ok,
vf_d4a4986c9b43,pair_000022,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Ariel_Sharon,Hugo_Chavez,0.01,0.001,10,0.47966246581077576,0.10973245650529861,0.5731400847434998,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.49036503,0.48996472,true,true,false,true,0.0013,samples/0.010/vf_d4a4986c9b43/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_d4a4986c9b43/target_enroll/Hugo_Chavez_0051.jpg,samples/0.010/vf_d4a4986c9b43/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_d4a4986c9b43/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_d4a4986c9b43_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_15385242b1300fe637e6,1.0,ok,
vf_d4a4986c9b43,pair_000022,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Ariel_Sharon,Hugo_Chavez,0.01,0.001,10,0.47966246581077576,0.10973245650529861,0.5731400847434998,True,True,False,true,true,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.49036503,0.19772877,false,false,true,false,0.0013,samples/0.010/vf_d4a4986c9b43/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_d4a4986c9b43/target_enroll/Hugo_Chavez_0051.jpg,samples/0.010/vf_d4a4986c9b43/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_d4a4986c9b43/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_d4a4986c9b43_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_19876bf7b00ca5b9ab63,1.0,ok,
vf_d4a4986c9b43,pair_000022,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Ariel_Sharon,Hugo_Chavez,0.01,0.001,10,0.47966246581077576,0.10973245650529861,0.5731400847434998,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.49036503,0.42399824,false,false,true,false,0.0007,samples/0.010/vf_d4a4986c9b43/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_d4a4986c9b43/target_enroll/Hugo_Chavez_0051.jpg,samples/0.010/vf_d4a4986c9b43/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_d4a4986c9b43/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_d4a4986c9b43_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_3b93ed9d0a069c9fb9cb,1.0,ok,
vf_d4a4986c9b43,pair_000022,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Ariel_Sharon,Hugo_Chavez,0.01,0.001,10,0.47966246581077576,0.10973245650529861,0.5731400847434998,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.5731400847434998,0.10144892,false,false,true,false,,samples/0.010/vf_d4a4986c9b43/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_d4a4986c9b43/target_enroll/Hugo_Chavez_0051.jpg,samples/0.010/vf_d4a4986c9b43/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_d4a4986c9b43/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_c4567d5ed9b6221aed56,1.0,ok,
vf_48af2e6e91f3,pair_000023,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Ariel_Sharon,Colin_Powell,0.01,0.001,10,0.47966246581077576,0.28864219784736633,0.6971893310546875,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.61002445,0.61002547,true,true,false,true,0.0014,samples/0.010/vf_48af2e6e91f3/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_48af2e6e91f3/target_enroll/Colin_Powell_0179.jpg,samples/0.010/vf_48af2e6e91f3/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_48af2e6e91f3/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_48af2e6e91f3_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_4b6dfde3b7db0287293b,1.0,ok,
vf_48af2e6e91f3,pair_000023,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Ariel_Sharon,Colin_Powell,0.01,0.001,10,0.47966246581077576,0.28864219784736633,0.6971893310546875,True,True,False,true,true,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.61002445,0.23738781,false,false,true,false,0.0013,samples/0.010/vf_48af2e6e91f3/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_48af2e6e91f3/target_enroll/Colin_Powell_0179.jpg,samples/0.010/vf_48af2e6e91f3/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_48af2e6e91f3/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_48af2e6e91f3_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_9e4d3e0ebe1ab176451e,1.0,ok,
vf_48af2e6e91f3,pair_000023,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Ariel_Sharon,Colin_Powell,0.01,0.001,10,0.47966246581077576,0.28864219784736633,0.6971893310546875,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.61002445,0.57008636,true,true,false,true,0.0007,samples/0.010/vf_48af2e6e91f3/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_48af2e6e91f3/target_enroll/Colin_Powell_0179.jpg,samples/0.010/vf_48af2e6e91f3/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_48af2e6e91f3/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_48af2e6e91f3_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_8797b3d0ca048cd79bd2,1.0,ok,
vf_48af2e6e91f3,pair_000023,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Ariel_Sharon,Colin_Powell,0.01,0.001,10,0.47966246581077576,0.28864219784736633,0.6971893310546875,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.6971893310546875,0.28372204,false,false,true,false,,samples/0.010/vf_48af2e6e91f3/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_48af2e6e91f3/target_enroll/Colin_Powell_0179.jpg,samples/0.010/vf_48af2e6e91f3/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_48af2e6e91f3/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_1c9d48bc606cb6b1b5b2,1.0,ok,
vf_1a4a35393e20,pair_000029,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.2958222031593323,0.734663724899292,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.64751679,0.64747179,true,true,false,true,0.0012,samples/0.010/vf_1a4a35393e20/source/George_W_Bush_0442.jpg,samples/0.010/vf_1a4a35393e20/target_enroll/Tony_Blair_0088.jpg,samples/0.010/vf_1a4a35393e20/adversarial/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_1a4a35393e20/perturbation/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_1a4a35393e20_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_2acbf5ed1a9398215502,1.0,ok,
vf_1a4a35393e20,pair_000029,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.2958222031593323,0.734663724899292,True,True,False,true,true,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.64751679,0.28657395,false,false,true,false,0.0014,samples/0.010/vf_1a4a35393e20/source/George_W_Bush_0442.jpg,samples/0.010/vf_1a4a35393e20/target_enroll/Tony_Blair_0088.jpg,samples/0.010/vf_1a4a35393e20/adversarial/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_1a4a35393e20/perturbation/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_1a4a35393e20_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_a43d707cc0022d4e38d9,1.0,ok,
vf_1a4a35393e20,pair_000029,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.2958222031593323,0.734663724899292,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.64751679,0.58241886,true,true,false,true,0.0007,samples/0.010/vf_1a4a35393e20/source/George_W_Bush_0442.jpg,samples/0.010/vf_1a4a35393e20/target_enroll/Tony_Blair_0088.jpg,samples/0.010/vf_1a4a35393e20/adversarial/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_1a4a35393e20/perturbation/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_1a4a35393e20_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_57ab6d7bdcf2ab25f407,1.0,ok,
vf_1a4a35393e20,pair_000029,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.2958222031593323,0.734663724899292,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.734663724899292,0.19947781,false,false,true,false,,samples/0.010/vf_1a4a35393e20/source/George_W_Bush_0442.jpg,samples/0.010/vf_1a4a35393e20/target_enroll/Tony_Blair_0088.jpg,samples/0.010/vf_1a4a35393e20/adversarial/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_1a4a35393e20/perturbation/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_b9f39be77985066e6817,1.0,ok,
vf_69175dbfa8d3,pair_000030,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,John_Ashcroft,0.01,0.001,10,0.47966246581077576,0.21223020553588867,0.732471227645874,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.63731933,0.63731933,true,true,false,true,0.0012,samples/0.010/vf_69175dbfa8d3/source/George_W_Bush_0510.jpg,samples/0.010/vf_69175dbfa8d3/target_enroll/John_Ashcroft_0006.jpg,samples/0.010/vf_69175dbfa8d3/adversarial/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_69175dbfa8d3/perturbation/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_69175dbfa8d3_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_ce7fab5e0d6c805946f5,1.0,ok,
vf_69175dbfa8d3,pair_000030,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,John_Ashcroft,0.01,0.001,10,0.47966246581077576,0.21223020553588867,0.732471227645874,True,True,False,true,true,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.63731933,0.23541759,false,false,true,false,0.0013,samples/0.010/vf_69175dbfa8d3/source/George_W_Bush_0510.jpg,samples/0.010/vf_69175dbfa8d3/target_enroll/John_Ashcroft_0006.jpg,samples/0.010/vf_69175dbfa8d3/adversarial/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_69175dbfa8d3/perturbation/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_69175dbfa8d3_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_72969519506ed0dd27cf,1.0,ok,
vf_69175dbfa8d3,pair_000030,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,John_Ashcroft,0.01,0.001,10,0.47966246581077576,0.21223020553588867,0.732471227645874,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.63731933,0.58823574,true,true,false,true,0.0007,samples/0.010/vf_69175dbfa8d3/source/George_W_Bush_0510.jpg,samples/0.010/vf_69175dbfa8d3/target_enroll/John_Ashcroft_0006.jpg,samples/0.010/vf_69175dbfa8d3/adversarial/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_69175dbfa8d3/perturbation/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_69175dbfa8d3_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_44521e5de79235e4e2ca,1.0,ok,
vf_69175dbfa8d3,pair_000030,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,George_W_Bush,John_Ashcroft,0.01,0.001,10,0.47966246581077576,0.21223020553588867,0.732471227645874,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.732471227645874,0.1382091,false,false,true,false,,samples/0.010/vf_69175dbfa8d3/source/George_W_Bush_0510.jpg,samples/0.010/vf_69175dbfa8d3/target_enroll/John_Ashcroft_0006.jpg,samples/0.010/vf_69175dbfa8d3/adversarial/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_69175dbfa8d3/perturbation/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_c0402cb6f82db178e45a,1.0,ok,
vf_c81119d6f007,pair_000032,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Hugo_Chavez,Junichiro_Koizumi,0.01,0.001,10,0.47966246581077576,0.19210177659988403,0.668991208076477,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.59527409,0.59512961,true,true,false,true,0.0013,samples/0.010/vf_c81119d6f007/source/Hugo_Chavez_0046.jpg,samples/0.010/vf_c81119d6f007/target_enroll/Junichiro_Koizumi_0040.jpg,samples/0.010/vf_c81119d6f007/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_c81119d6f007/perturbation/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_c81119d6f007_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_f331170304f443e14b54,1.0,ok,
vf_c81119d6f007,pair_000032,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Hugo_Chavez,Junichiro_Koizumi,0.01,0.001,10,0.47966246581077576,0.19210177659988403,0.668991208076477,True,True,False,true,true,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.59527409,0.2518912,false,false,true,false,0.0014,samples/0.010/vf_c81119d6f007/source/Hugo_Chavez_0046.jpg,samples/0.010/vf_c81119d6f007/target_enroll/Junichiro_Koizumi_0040.jpg,samples/0.010/vf_c81119d6f007/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_c81119d6f007/perturbation/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_c81119d6f007_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_1205a129583b94181e2e,1.0,ok,
vf_c81119d6f007,pair_000032,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Hugo_Chavez,Junichiro_Koizumi,0.01,0.001,10,0.47966246581077576,0.19210177659988403,0.668991208076477,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.59527409,0.53965968,true,true,false,true,0.0008,samples/0.010/vf_c81119d6f007/source/Hugo_Chavez_0046.jpg,samples/0.010/vf_c81119d6f007/target_enroll/Junichiro_Koizumi_0040.jpg,samples/0.010/vf_c81119d6f007/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_c81119d6f007/perturbation/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_c81119d6f007_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_62634e6cf555e933bd8e,1.0,ok,
vf_c81119d6f007,pair_000032,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Hugo_Chavez,Junichiro_Koizumi,0.01,0.001,10,0.47966246581077576,0.19210177659988403,0.668991208076477,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.668991208076477,0.12883979,false,false,true,false,,samples/0.010/vf_c81119d6f007/source/Hugo_Chavez_0046.jpg,samples/0.010/vf_c81119d6f007/target_enroll/Junichiro_Koizumi_0040.jpg,samples/0.010/vf_c81119d6f007/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_c81119d6f007/perturbation/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_8c11dcbe6764fb57db78,1.0,ok,
vf_498718c6771b,pair_000034,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.19492340087890625,0.6652241945266724,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.53963292,0.53961724,true,true,false,true,0.0012,samples/0.010/vf_498718c6771b/source/John_Ashcroft_0013.jpg,samples/0.010/vf_498718c6771b/target_enroll/Tony_Blair_0088.jpg,samples/0.010/vf_498718c6771b/adversarial/John_Ashcroft_John_Ashcroft_0013_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_498718c6771b/perturbation/John_Ashcroft_John_Ashcroft_0013_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_498718c6771b_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_e5fa2bcb1ec4fc33230c,1.0,ok,
vf_498718c6771b,pair_000034,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.19492340087890625,0.6652241945266724,True,True,False,true,true,smoothing,transform,"{""radius"":3.0}",artifact_reload,0.53963292,0.15739338,false,false,true,false,0.0014,samples/0.010/vf_498718c6771b/source/John_Ashcroft_0013.jpg,samples/0.010/vf_498718c6771b/target_enroll/Tony_Blair_0088.jpg,samples/0.010/vf_498718c6771b/adversarial/John_Ashcroft_John_Ashcroft_0013_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_498718c6771b/perturbation/John_Ashcroft_John_Ashcroft_0013_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/smoothing/images/vf_498718c6771b_smoothing.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_d3ffe1bfd9146c10808f,1.0,ok,
vf_498718c6771b,pair_000034,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.19492340087890625,0.6652241945266724,True,True,False,true,true,bitdepth,transform,"{""bits"":4}",artifact_reload,0.53963292,0.48733208,true,true,false,true,0.0007,samples/0.010/vf_498718c6771b/source/John_Ashcroft_0013.jpg,samples/0.010/vf_498718c6771b/target_enroll/Tony_Blair_0088.jpg,samples/0.010/vf_498718c6771b/adversarial/John_Ashcroft_John_Ashcroft_0013_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_498718c6771b/perturbation/John_Ashcroft_John_Ashcroft_0013_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/bitdepth/images/vf_498718c6771b_bitdepth.png,outputs/verification_defense/facenet_verification_defense_results.csv,def_7bd1fed4774931c14a36,1.0,ok,
vf_498718c6771b,pair_000034,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,John_Ashcroft,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.19492340087890625,0.6652241945266724,True,True,False,true,true,adv_training,trained,"{""epochs"":5,""lr"":1e-05,""margin"":0.15}",legacy_record,0.6652241945266724,0.1873139,false,false,true,false,,samples/0.010/vf_498718c6771b/source/John_Ashcroft_0013.jpg,samples/0.010/vf_498718c6771b/target_enroll/Tony_Blair_0088.jpg,samples/0.010/vf_498718c6771b/adversarial/John_Ashcroft_John_Ashcroft_0013_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_498718c6771b/perturbation/John_Ashcroft_John_Ashcroft_0013_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10_perturbation.jpg,,outputs/verification_defense/adv_training/verification_defense_adv_training.csv,def_1ece518f5586d9a27efe,1.0,ok,
vf_e107de7de7da,pair_000036,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,Gerhard_Schroeder,Hugo_Chavez,0.01,0.001,10,0.47966246581077576,0.1922152042388916,0.6882144212722778,True,True,False,true,true,jpeg,transform,"{""quality"":75}",artifact_reload,0.59028733,0.58995312,true,true,false,true,0.0012,samples/0.010/vf_e107de7de7da/source/Gerhard_Schroeder_0084.jpg,samples/0.010/vf_e107de7de7da/target_enroll/Hugo_Chavez_0032.jpg,samples/0.010/vf_e107de7de7da/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0084_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_e107de7de7da/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0084_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.010_a0.001_s10_perturbation.jpg,outputs/verification_defense/jpeg/images/vf_e107de7de7da_jpeg.jpg,outputs/verification_defense/facenet_verification_defense_results.csv,def_a1b80f318b8acdd385dc,1.0,ok,
