sample_id,attack_family,attack,defense,defense_params,input_adv_file,defended_file,pred_before_defense,pred_after_defense,pred_after_defense_name,target_label,true_label,attack_success_before_defense,attack_success_after_defense,recovered,target_conf_before_defense,target_conf_after_defense,true_conf_after_defense,defense_time_sec,status
atk_9d92ac59355e,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0099_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2957513630390167,2.9728591471211985e-05,0.9999079704284668,0.006835569000031683,ok
atk_c4636b0c8bd0,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0105_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.346162885427475,2.3914757548482157e-05,0.9999239444732666,0.010897421000208851,ok
atk_7baa0e58fa5d,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0111_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3221295475959778,0.00023752955894451588,0.9992356300354004,0.011271484000189957,ok
atk_125ce7a4c2e5,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0115_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3602157831192016,0.0010876352898776531,0.9956598877906799,0.011813663999873825,ok
atk_6a2bc818c12c,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0117_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3422545492649078,0.001060180482454598,0.9938974976539612,0.007277002000137145,ok
atk_cddf6e09adf2,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0120_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3275960385799408,0.00046836596447974443,0.9960852861404419,0.007991413999661745,ok
atk_7d69792df51d,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0136_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3375158309936523,0.0002701845078263432,0.9991443157196045,0.007052993000343122,ok
atk_5f0f37b7c5f1,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0149_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2652482986450195,5.461194086819887e-05,0.9997549653053284,0.007097916000020632,ok
atk_e333821e91ee,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0151_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3797014653682709,0.00031785594183020294,0.9991562366485596,0.006934094999905938,ok
atk_2e2e3b85f55d,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0173_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4088214933872223,2.373168354097288e-05,0.9998905658721924,0.006878587000301195,ok
atk_52ea3e2cc344,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0175_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3093480467796325,0.00010536721674725413,0.9993213415145874,0.006798544000048423,ok
atk_54104b12f24a,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0177_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3949254751205444,0.0001561133103678003,0.9995941519737244,0.007433245999891369,ok
atk_4735910e43ea,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0184_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3365192711353302,0.00010281280265189707,0.9996265172958374,0.006990263999796298,ok
atk_7a0b54ea2287,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0186_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3294324278831482,0.003871140768751502,0.9300307631492615,0.006949751000320248,ok
atk_85a8f0ea7f19,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0194_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2809401750564575,0.00013476182357408106,0.9996271133422852,0.006915298999956576,ok
atk_b346bb9f83db,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0195_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2705253064632416,0.00037528324173763394,0.9982855916023254,0.007249557999784884,ok
atk_6cb35df8030c,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0204_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4369004666805267,0.00010082798689836636,0.9997848868370056,0.006822124000336771,ok
atk_d796b163c92b,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0217_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4041996002197265,0.00018551935499999672,0.9994218349456787,0.0069085589998394425,ok
atk_cdece6c7d56e,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0224_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4473399519920349,0.0002177703136112541,0.998776376247406,0.006822043999818561,ok
atk_27a139014288,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0226_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3505140244960785,2.7351517928764224e-05,0.9999047517776489,0.006953289000193763,ok
atk_3dfb3d639025,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0229_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3778580129146576,3.295423448435031e-05,0.9999159574508667,0.007077367999954731,ok
atk_eddc24499582,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0233_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4399231970310211,0.00013944265083409846,0.9994794726371765,0.006860083999981725,ok
atk_f2feb7c90669,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0236_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4085478186607361,0.00035435965401120484,0.9989113807678223,0.006897272000060184,ok
atk_7824bed07d0c,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0239_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3578221201896667,0.00011702661868184805,0.9995461106300354,0.00680825100016591,ok
atk_750337b59223,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0251_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4654970169067383,0.00019323841843288392,0.9993558526039124,0.006841699000233348,ok
atk_1402904236c7,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0275_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3722265064716339,0.0005439333617687225,0.9992185831069946,0.010126472000138165,ok
atk_dc997431df4d,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0282_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3632059693336487,0.00021090361406095326,0.999560534954071,0.01000842100029331,ok
atk_fb28c26710dc,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0283_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3237101435661316,0.18941089510917664,0.38452744483947754,0.007194748000074469,ok
atk_7575f8c2c23c,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0296_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3462888598442077,0.0005971391801722348,0.9973936080932617,0.0068326730001899705,ok
atk_6d180a470670,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0302_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4165498316287994,5.2035007684025913e-05,0.9998552799224854,0.0069329459997788945,ok
atk_d2e10ebcbccd,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0310_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3336749076843261,5.719291584682651e-05,0.9997860789299011,0.0071926730001905526,ok
atk_cad935b5afac,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0317_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.276738703250885,0.0013718095142394304,0.9844669103622437,0.0068254180000622,ok
atk_a0bc27176d52,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0322_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2477684170007705,0.005062422249466181,0.9576895833015442,0.006801637000080518,ok
atk_33712f31be48,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0326_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2743480205535888,8.168008935172111e-05,0.9997400641441345,0.0073465890000079526,ok
atk_3db9429cb282,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0339_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4340516924858093,0.0001891157153295353,0.9995205402374268,0.006932241000413342,ok
atk_3ed288567fa3,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0358_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3176903128623962,0.00010044727241620421,0.9993780851364136,0.006990940999912709,ok
atk_cb17efdae9e3,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0361_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3462759256362915,0.00011611917580012232,0.9996095299720764,0.0106805099999292,ok
atk_9f0929319638,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0374_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3923343122005462,0.0001791191316442564,0.9996234178543091,0.01116802300020936,ok
atk_9736a51dc089,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0389_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4169142842292785,2.2384499970939942e-05,0.9999351501464844,0.0073093839996545285,ok
atk_9197665fac86,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0391_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2905036211013794,5.114676969242282e-05,0.9998440742492676,0.007238718000280642,ok
atk_a59b5b706593,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0396_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2886165678501129,0.0005655533168464899,0.9967252612113953,0.007276991999788152,ok
atk_a3f0c8d6a415,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0413_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4311120212078094,2.3050622985465452e-05,0.9999165534973145,0.007126352000341285,ok
atk_208d4de52eed,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0414_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3722777962684631,2.0262763428036124e-05,0.9998816251754761,0.007588134999878093,ok
atk_0914ad45b9ff,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0415_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3582182228565216,1.7795327948988415e-05,0.9999221563339233,0.00783568999986528,ok
atk_7ac54d73872d,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0425_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3731963634490967,0.00021354672207962722,0.9989987015724182,0.007994733000032284,ok
atk_95fde6f23cc0,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0430_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3172573447227478,0.010563129559159279,0.9786185026168823,0.0078510649996133,ok
atk_6cd9d49a1365,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0433_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3149344623088836,0.0005073038046248257,0.9974416494369507,0.007358033999935287,ok
atk_a6c84c782576,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0434_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3697328865528106,0.00019082866492681205,0.9994413256645203,0.007059212000058324,ok
atk_04e792e15ea7,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0438_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4395267069339752,0.00021580056636594236,0.9995457530021667,0.007347558999754256,ok
atk_8fc6ac362a22,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0442_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2966449856758117,0.0023316508159041405,0.9946342706680298,0.007028843999705714,ok
atk_55f42501751f,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0444_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3860639929771423,5.119116758578457e-05,0.9998505115509033,0.008431611000105477,ok
atk_721a5e3effd0,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0446_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2523807883262634,4.328780414653011e-05,0.9998524188995361,0.007232034000026033,ok
atk_91692d8dfcc7,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0454_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3191542327404022,6.479323201347142e-05,0.9997403025627136,0.007101047000105609,ok
atk_6eb5ab49119e,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0460_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2486219257116317,0.0004107076383661479,0.9980120658874512,0.007617457999913313,ok
atk_09e815399fdf,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0473_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2252913415431976,4.5944507292006165e-05,0.999669075012207,0.006822893999924418,ok
atk_fa0dcaeeb80a,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0477_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.2503287494182586,0.0020028867293149233,0.9909753203392029,0.007564140999875235,ok
atk_074879623701,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0491_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3322490453720093,0.00048387053539045155,0.9982967972755432,0.00683144300001004,ok
atk_d29ba0fd3460,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0492_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3149803280830383,0.0004474733432289213,0.9984014630317688,0.006931654999789316,ok
atk_644cf9bc111e,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0500_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.462940514087677,3.873335663229227e-05,0.9999020099639893,0.0071525739999742655,ok
atk_d15787eba11c,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0510_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.4484170079231262,0.0003937699948437512,0.9986633062362671,0.007273053000062646,ok
atk_81115d402ea8,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/George_W_Bush_0525_to_Gerhard_Schroeder_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,4,3,George_W_Bush,4,3,True,False,True,0.3502944409847259,0.00040844749310053885,0.9990473389625549,0.007045792000099027,ok
atk_3332f6303124,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/Gerhard_Schroeder_0006_to_Hugo_Chavez_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,5,4,Gerhard_Schroeder,5,4,True,False,True,0.2513213157653808,0.0007374683045782149,0.9984875917434692,0.007002658000146766,ok
atk_116c06c2a5e3,jsma,targeted_jsma_multi_pixel,adv_training,"{""attack_family"": ""pgd"", ""mix_ratio"": 0.5, ""epochs"": 5}",outputs/attacks/jsma_face/images/Gerhard_Schroeder_0012_to_Hugo_Chavez_theta0.050_s20_k200.jpg,/content/defense_results/adv_training/best_adv.pt,5,4,Gerhard_Schroeder,5,4,True,False,True,0.4305052459239959,0.0004990471643395722,0.9990653395652771,0.006901130999722227,ok
